word,special_word,group,query_type,raw_word,category,strength,row_id,source,normalized_key,decision,use_in_high_precision_lexicon,confidence,recommended_form,reason,duplicate_of
stimulated by this finding,False,BLACKLIST,LLMgenerated,stimulated by,motivation-weak-FALSE,FALSE,,,,,,,,,
stimulated by this observation,False,BLACKLIST,LLMgenerated,stimulated by,motivation-weak-FALSE,FALSE,,,,,,,,,
stimulated by this principle,False,BLACKLIST,LLMgenerated,stimulated by,motivation-weak-FALSE,FALSE,,,,,,,,,
"stimulated by this, we introduce",False,BLACKLIST,LLMgenerated,stimulated by,motivation-weak-FALSE,FALSE,,,,,,,,,
"stimulated by this, we propose",False,BLACKLIST,LLMgenerated,stimulated by,motivation-weak-FALSE,FALSE,,,,,,,,,
in this case,False,BLACKLIST,LLMgenerated,in this case,reference-FALSE,FALSE,,,,,,,,,
in this context,False,BLACKLIST,LLMgenerated,in this context,reference-FALSE,FALSE,,,,,,,,,
given this,False,BLACKLIST,LLMgenerated,given this,response-bare-FALSE,FALSE,,,,,,,,,
in light of this,False,BLACKLIST,LLMgenerated,in light of this,response-bare-FALSE,FALSE,,,,,,,,,
in view of this,False,BLACKLIST,LLMgenerated,in view of this,response-bare-FALSE,FALSE,,,,,,,,,
i.e.,False,BLACKLIST,LLMgenerated,i.e.,restatement-FALSE,FALSE,,,,,,,,,
in other words,False,BLACKLIST,LLMgenerated,in other words,restatement-FALSE,FALSE,,,,,,,,,
namely,False,BLACKLIST,LLMgenerated,namely,restatement-FALSE,FALSE,,,,,,,,,
put differently,False,BLACKLIST,LLMgenerated,put differently,restatement-FALSE,FALSE,,,,,,,,,
that is,False,BLACKLIST,LLMgenerated,that is,restatement-FALSE,FALSE,,,,,,,,,
in the same way,False,BLACKLIST,LLMgenerated,in the same way,similarity-FALSE,FALSE,,,,,,,,,
likewise,False,BLACKLIST,LLMgenerated,likewise,similarity-FALSE,FALSE,,,,,,,,,
similarly,False,BLACKLIST,LLMgenerated,similarly,similarity-FALSE,FALSE,,,,,,,,,
more specifically,False,BLACKLIST,LLMgenerated,more specifically,specification-FALSE,FALSE,,,,,,,,,
specifically,False,common_irrelevant,LLMgenerated,specifically,specification-FALSE,FALSE,,,,,,,,,
to be specific,False,BLACKLIST,LLMgenerated,to be specific,specification-FALSE,FALSE,,,,,,,,,
as such,False,BLACKLIST,LLMgenerated,as such,teleological-FALSE,FALSE,,,,,,,,,
finally,False,BLACKLIST,LLMgenerated,finally,temporal-FALSE,FALSE,,,,,,,,,
first,False,BLACKLIST,LLMgenerated,first,temporal-FALSE,FALSE,,,,,,,,,
meanwhile,False,BLACKLIST,LLMgenerated,meanwhile,temporal-FALSE,FALSE,,,,,,,,,
next,False,BLACKLIST,LLMgenerated,next,temporal-FALSE,FALSE,,,,,,,,,
subsequently,False,BLACKLIST,LLMgenerated,subsequently,temporal-FALSE,FALSE,,,,,,,,,
to account for this,False,BLACKLIST,LLMgenerated,to account for,weak-purposive-FALSE,FALSE,,,,,,,,,
to answer this,False,BLACKLIST,LLMgenerated,to answer,weak-purposive-FALSE,FALSE,,,,,,,,,
to approach this,False,BLACKLIST,LLMgenerated,to approach,weak-purposive-FALSE,FALSE,,,,,,,,,
to improve on,False,BLACKLIST,LLMgenerated,to improve on,weak-purposive-FALSE,FALSE,,,,,,,,,
to improve on this,False,BLACKLIST,LLMgenerated,to improve on,weak-purposive-FALSE,FALSE,,,,,,,,,
to improve upon,False,BLACKLIST,LLMgenerated,to improve upon,weak-purposive-FALSE,FALSE,,,,,,,,,
to improve upon this,False,BLACKLIST,LLMgenerated,to improve upon,weak-purposive-FALSE,FALSE,,,,,,,,,
to improve upon this approach,False,BLACKLIST,LLMgenerated,to improve upon,weak-purposive-FALSE,FALSE,,,,,,,,,
to relax this,False,BLACKLIST,LLMgenerated,to relax,weak-purposive-FALSE,FALSE,,,,,,,,,
"drawing from this,",False,BLACKLIST,LLMgenerated,drawing,building-FALSE,FALSE,,,,,,,,,
"drawing from this idea,",False,BLACKLIST,LLMgenerated,drawing,building-FALSE,FALSE,,,,,,,,,
"drawing on these ideas,",False,BLACKLIST,LLMgenerated,drawing,building-FALSE,FALSE,,,,,,,,,
"drawing upon these findings,",False,BLACKLIST,LLMgenerated,drawing,building-FALSE,FALSE,,,,,,,,,
"drawing on these examples,",False,BLACKLIST,LLMgenerated,drawing,building-FALSE,FALSE,,,,,,,,,
"drawing on this,",False,BLACKLIST,LLMgenerated,drawing,building-FALSE,FALSE,,,,,,,,,
"drawing on these insights,",False,BLACKLIST,LLMgenerated,drawing,building-FALSE,FALSE,,,,,,,,,
"drawing from our findings,",False,BLACKLIST,LLMgenerated,drawing,building-FALSE,FALSE,,,,,,,,,
"drawing from these findings,",False,BLACKLIST,LLMgenerated,drawing,building-FALSE,FALSE,,,,,,,,,
generalizing this,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
extending this idea,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
extending this further,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
extending this observation,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
extending this result,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
extending this argument,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
abstracting this,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
going beyond this,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
beyond this example,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
stepping back,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
taking a step back,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
in a general setting,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
in the general case,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
in the general setting,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
in abstract terms,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
lifting this to,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
lifting this result to,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
this extends to,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
in a general way,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
in generic terms,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
universally,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
generically,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
expanding on this,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
expanding this,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
beyond specifics,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
generalizing those findings,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
This resonates with the broader idea that,False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
"This reflects a broader observation, ",False,BLACKLIST,LLMgenerated,,,,,,,,,,,,
"at a macro scale, that",False,BLACKLIST,combo,,,,,,,,,,,,
"at a macro scale, these",False,BLACKLIST,combo,,,,,,,,,,,,
"at a macro scale, this",False,BLACKLIST,combo,,,,,,,,,,,,
"at a macro scale, those",False,BLACKLIST,combo,,,,,,,,,,,,
by generalizing from these,False,BLACKLIST,combo,,,,,,,,,,,,
by generalizing from those,False,BLACKLIST,combo,,,,,,,,,,,,
by generalizing that,False,BLACKLIST,combo,,,,,,,,,,,,
by generalizing these,False,BLACKLIST,combo,,,,,,,,,,,,
by generalizing this,False,BLACKLIST,combo,,,,,,,,,,,,
by generalizing those,False,BLACKLIST,combo,,,,,,,,,,,,
demonstrate these in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
demonstrate these more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
demonstrate those in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
demonstrate those more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
demonstrate those more generally,False,BLACKLIST,combo,,,,,,,,,,,,
demonstrates that in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
demonstrates that more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
demonstrates this in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
demonstrating that in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
demonstrating that more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
demonstrating that more generally,False,BLACKLIST,combo,,,,,,,,,,,,
demonstrating these in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
demonstrating these more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
demonstrating these more generally,False,BLACKLIST,combo,,,,,,,,,,,,
demonstrating this in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
demonstrating this more generally,False,BLACKLIST,combo,,,,,,,,,,,,
demonstrating those in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
demonstrating those more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
demonstrating those more generally,False,BLACKLIST,combo,,,,,,,,,,,,
disclose these in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
disclose these more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
disclose these more generally,False,BLACKLIST,combo,,,,,,,,,,,,
disclose those in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
disclose those more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
disclose those more generally,False,BLACKLIST,combo,,,,,,,,,,,,
discloses that in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
discloses that more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
discloses that more generally,False,BLACKLIST,combo,,,,,,,,,,,,
discloses this in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
discloses this more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
discloses this more generally,False,BLACKLIST,combo,,,,,,,,,,,,
disclosing that in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
disclosing that more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
disclosing that more generally,False,BLACKLIST,combo,,,,,,,,,,,,
disclosing these in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
disclosing these more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
disclosing these more generally,False,BLACKLIST,combo,,,,,,,,,,,,
disclosing this in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
disclosing this more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
disclosing those in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
disclosing those more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
disclosing those more generally,False,BLACKLIST,combo,,,,,,,,,,,,
encompass these in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
encompass these more generally,False,BLACKLIST,combo,,,,,,,,,,,,
encompass those in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
encompass those more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
encompasses that in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
encompasses this in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
encompassing that in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
encompassing these in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
encompassing this in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
encompassing those in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
encompassing those more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
expanding from that,False,BLACKLIST,combo,,,,,,,,,,,,
expanding from these,False,BLACKLIST,combo,,,,,,,,,,,,
expanding from those,False,BLACKLIST,combo,,,,,,,,,,,,
expanding on that,False,BLACKLIST,combo,,,,,,,,,,,,
expanding on these,False,BLACKLIST,combo,,,,,,,,,,,,
expanding on those,False,BLACKLIST,combo,,,,,,,,,,,,
expanding that,False,BLACKLIST,combo,,,,,,,,,,,,
expanding these,False,BLACKLIST,combo,,,,,,,,,,,,
expanding those,False,BLACKLIST,combo,,,,,,,,,,,,
expanding upon that,False,BLACKLIST,combo,,,,,,,,,,,,
expanding upon these,False,BLACKLIST,combo,,,,,,,,,,,,
expanding upon this,False,BLACKLIST,combo,,,,,,,,,,,,
expanding upon those,False,BLACKLIST,combo,,,,,,,,,,,,
expose these in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
expose these more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
expose these more generally,False,BLACKLIST,combo,,,,,,,,,,,,
expose those in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
expose those more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
expose those more generally,False,BLACKLIST,combo,,,,,,,,,,,,
exposes that in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
exposes that more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
exposes that more generally,False,BLACKLIST,combo,,,,,,,,,,,,
exposes this in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
exposes this more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
exposes this more generally,False,BLACKLIST,combo,,,,,,,,,,,,
exposing that in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
exposing that more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
exposing that more generally,False,BLACKLIST,combo,,,,,,,,,,,,
exposing these in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
exposing these more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
exposing these more generally,False,BLACKLIST,combo,,,,,,,,,,,,
exposing this in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
exposing this more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
exposing this more generally,False,BLACKLIST,combo,,,,,,,,,,,,
exposing those in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
exposing those more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
exposing those more generally,False,BLACKLIST,combo,,,,,,,,,,,,
express these in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
express those in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
express those more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
expresses that in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
expresses this in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
expressing that in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
expressing these in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
expressing this in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
expressing those in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
expressing those more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
expressing those more generally,False,BLACKLIST,combo,,,,,,,,,,,,
extending beyond that,False,BLACKLIST,combo,,,,,,,,,,,,
extending beyond these,False,BLACKLIST,combo,,,,,,,,,,,,
extending beyond this,False,BLACKLIST,combo,,,,,,,,,,,,
extending beyond those,False,BLACKLIST,combo,,,,,,,,,,,,
extending on that,False,BLACKLIST,combo,,,,,,,,,,,,
extending on these,False,BLACKLIST,combo,,,,,,,,,,,,
extending on this,False,BLACKLIST,combo,,,,,,,,,,,,
extending on those,False,BLACKLIST,combo,,,,,,,,,,,,
extending that,False,BLACKLIST,combo,,,,,,,,,,,,
extending these,False,BLACKLIST,combo,,,,,,,,,,,,
extending those,False,BLACKLIST,combo,,,,,,,,,,,,
fine tuning that,False,BLACKLIST,combo,,,,,,,,,,,,
fine tuning these,False,BLACKLIST,combo,,,,,,,,,,,,
fine tuning this,False,BLACKLIST,combo,,,,,,,,,,,,
fine tuning those,False,BLACKLIST,combo,,,,,,,,,,,,
highlight these in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
highlight these more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
highlight these more generally,False,BLACKLIST,combo,,,,,,,,,,,,
highlight those in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
highlight those more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
highlight those more generally,False,BLACKLIST,combo,,,,,,,,,,,,
highlighting that in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
highlighting that more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
highlighting these in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
highlighting these more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
highlighting these more generally,False,BLACKLIST,combo,,,,,,,,,,,,
highlighting this in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
highlighting this more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
highlighting this more generally,False,BLACKLIST,combo,,,,,,,,,,,,
highlighting those in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
highlighting those more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
highlighting those more generally,False,BLACKLIST,combo,,,,,,,,,,,,
highlights that in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
highlights that more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
highlights this in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
highlights this more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
highlights this more generally,False,BLACKLIST,combo,,,,,,,,,,,,
implies that in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
implies this in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
imply these in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
imply these more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
imply those in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
imply those more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
implying that in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
implying that more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
implying these in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
implying these more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
implying these more generally,False,BLACKLIST,combo,,,,,,,,,,,,
implying this in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
implying those in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
implying those more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
implying those more generally,False,BLACKLIST,combo,,,,,,,,,,,,
indicate these in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
indicate those in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
indicate those more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
indicate those more generally,False,BLACKLIST,combo,,,,,,,,,,,,
indicates that in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
indicates that more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
indicates this in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
indicating that in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
indicating these in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
indicating these more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
indicating these more generally,False,BLACKLIST,combo,,,,,,,,,,,,
indicating this in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
indicating those in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
indicating those more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
indicating those more generally,False,BLACKLIST,combo,,,,,,,,,,,,
lead to these in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
lead to these more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
lead to these more generally,False,BLACKLIST,combo,,,,,,,,,,,,
lead to those in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
lead to those more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
lead to those more generally,False,BLACKLIST,combo,,,,,,,,,,,,
leading to that in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
leading to that more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
leading to that more generally,False,BLACKLIST,combo,,,,,,,,,,,,
leading to these in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
leading to these more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
leading to these more generally,False,BLACKLIST,combo,,,,,,,,,,,,
leading to this in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
leading to this more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
leading to this more generally,False,BLACKLIST,combo,,,,,,,,,,,,
leading to those in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
leading to those more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
leading to those more generally,False,BLACKLIST,combo,,,,,,,,,,,,
leads to that in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
leads to that more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
leads to that more generally,False,BLACKLIST,combo,,,,,,,,,,,,
leads to this in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
leads to this more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
leads to this more generally,False,BLACKLIST,combo,,,,,,,,,,,,
on a larger scale than that,False,BLACKLIST,combo,,,,,,,,,,,,
on a larger scale than these,False,BLACKLIST,combo,,,,,,,,,,,,
on a larger scale than this,False,BLACKLIST,combo,,,,,,,,,,,,
on a larger scale than those,False,BLACKLIST,combo,,,,,,,,,,,,
reveal these in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
reveal these more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
reveal these more generally,False,BLACKLIST,combo,,,,,,,,,,,,
reveal those in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
reveal those more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
reveal those more generally,False,BLACKLIST,combo,,,,,,,,,,,,
revealing that in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
revealing that more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
revealing these in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
revealing these more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
revealing these more generally,False,BLACKLIST,combo,,,,,,,,,,,,
revealing this in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
revealing this more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
revealing this more generally,False,BLACKLIST,combo,,,,,,,,,,,,
revealing those in a more broaden,False,BLACKLIST,combo,,,,,,,,,,,,
revealing those more broadly,False,BLACKLIST,combo,,,,,,,,,,,,
revealing those more generally,False,BLACKLIST,combo,,,,,,,,,,,,
